,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2014-01-14,-1.1710083716012107,0.30081726117022123,0.23639459999304033,,-0.5855304712925484,0.7736007484270571,-0.4566832781248913,0.2445082485681898,0.31755288145055643,-0.5195286070458646,-0.5359355006025356,1.721436123841497,-0.6563685533916002,-0.0004502498086168299,1.0903870815018912,-0.6985277961904907,2.148436397348229,0.7116241570723685,0.9140609370364956,-0.9773310654117273,-1.7108979500640398,1.7305363221772887,-0.2955720803612468,0.5347593724609638,-0.9995975948086087,0.16129848956471787,1.1798263550962627,0.11497780066820222,-0.2834662565785297,,-0.7597014781229475,-0.0366382783242696,-2.059308495196326,1.164467280082288,-1.635453155776446,0.1503452922500454,2.1998186074735364,0.07500341345989187,,0.5373469517756877,1.164444653955776,-2.3076425727820515,-1.394300658563323,-0.09876371359295447,-1.0242485247423545,-1.4373397732810724,0.2929967720786035,0.6398410411248984,,-1.3141657701178502
2014-01-15,-1.305831675850888,0.17998572432512047,0.5065710002935779,,-0.9629592409805106,0.6814227736075432,0.03351617341961135,-0.5446005786164758,0.03907608593285705,-0.8112623975531184,-0.019176931066072215,2.1991588701321194,-1.0771207498664952,0.0358406206752418,0.7561863065645503,-0.8668982847727669,1.51458999559965,-0.18800638162652858,0.8252059994904514,-1.4504377413672442,-2.219075102218594,1.7086903850157158,-0.3700304286094517,0.4721923248871748,-1.1822114782110038,0.21165523651212695,0.9156654857909667,0.32971716523690175,-0.24588768836677685,,-0.6622708755126396,0.08036185629779823,-1.8635948067927355,1.2250940428577222,-1.6505122620786543,0.11703109866329374,1.18557031621228,0.8116534665820341,,0.9920551601927774,2.8638538166275302,,-1.367543519933178,-0.07591875789588806,-0.7045612894996104,-0.916329092586876,0.32081268401290447,0.08623398522992762,,-1.22418315874763
2014-01-16,-0.9432506315816964,-0.10014209925397219,0.32386227539195567,,-1.1607777057789175,0.5356273897299488,0.3715166812477026,-1.1497254968343564,-0.18427879600411637,-0.18919770132076938,-0.5200423415667639,1.580439057472869,-0.2247334665587165,-0.3956845872346876,0.8191268771866287,-1.4809642856752352,1.7017323267350009,0.16623158762926674,0.6536577049021648,-1.6134128541112642,-1.9329224713774362,1.5121187668630336,-0.7248268028410582,0.1493532576436324,-1.0035282372524628,0.28117058623758867,0.8048396562916292,0.1550491222696586,-0.11252586182410956,,-1.1618924423537604,0.31731223695020827,-0.9709195749065801,1.5106461173769903,-1.8517510869646545,1.0240810587616676,1.8384213040976074,1.2283885090375892,,1.1351091643760285,1.0257872643882984,-1.8137704774264791,-1.2642312595661835,0.8500070015473802,0.22397245611512223,-1.2146949244243674,0.8064203564485682,-0.05146510263372737,,-1.2740506593636076
2014-01-17,-1.0443102971848637,-0.07424202756938482,0.68660720072506,,-1.3460309663370116,1.1230203423936334,0.5988424158974144,-1.2617794869005472,-0.10177892862636548,0.0816916744512729,-0.42934530394790527,1.2293426135356003,-0.10620196037403705,-0.8352681365631246,0.7086085600045962,-1.2432313793388852,,1.3772022628325136,0.6021467082974105,-1.1103597361387771,-1.9408819178476961,1.3036589372032905,-0.8967682745624126,0.17180026714269284,-1.054936723822681,0.019149299554522378,0.8218377819408049,0.37344075764550444,-0.2678254551389587,,-1.0336500351537041,0.4245672785354029,-0.7728812266154613,1.5183098238420565,-1.648230286247421,1.0706163088756593,1.710912273975733,1.9305527514069705,,1.3896231057900208,0.5176279419706973,-1.7534968008835354,-0.9477514506476934,1.047444797773226,0.10401638563021295,-0.8504751445925277,1.4012919989991834,0.061638259220203016,,-1.3860419100470658
2014-01-20,-0.8087627330322135,0.2593429012203384,-0.005179250675236754,,-1.2281241006579415,0.43387351000770724,-0.05403244172865488,-0.5944225170916881,-0.6017541309127312,0.058010614721130054,-0.24571389026555288,1.118969546933135,-0.05448364125139114,-0.9670012568710531,0.2895524468555521,-0.5452011467789412,1.0930711007144067,0.9357081560044448,0.7662374199481068,-0.6338127410088461,-1.1632162719243953,0.7879340517878314,-0.5963747715073697,0.25876676589542685,-1.4895662937409284,-0.3332258931580082,0.36699777199669675,0.37716056055964386,0.2535193274319262,,-0.7245486649923882,0.7178242195907036,-1.035239734343335,1.5255308551333333,-2.2361662595340004,0.6272718961741831,0.8573620583540956,1.820047393979755,,1.316765329600759,0.7171459424223727,-1.987194281454237,-0.9236290186096731,1.34975658635038,0.7325131847689986,-1.094381665711504,1.3914816720813559,0.09736471867766437,,-1.4498161328768044
2014-01-21,-0.768899967506859,0.17755086459953595,0.3093388798624679,,-1.1267847911335598,-0.136762335189266,-0.019189273656636564,-0.6800310854495587,-0.9237296713035754,0.39594075990832683,-0.2123582558081221,1.1323107984937313,0.6668690705148949,-0.007028418009137946,0.13192985110081498,0.7657557552686354,1.270537447773132,1.5464044318084196,0.7760856708214593,-0.5066767920708396,-1.0330016256032661,0.6460950629507968,-1.0729198435260103,-0.105733894155233,-2.168591431544822,-0.5474671126338038,-0.03209079667481239,0.4554043398901149,0.1849371327585966,,-0.38759260232941317,1.7716430917426118,-0.8172283695425242,1.8408082101151781,-2.2445443795384663,0.5499163051599723,0.718788725991018,1.5345725494899627,,1.343169326152424,0.38330030115067915,-2.0300717313646857,-1.061747231142426,1.3995795924645724,0.4521379289969181,-0.8496689616395591,1.6762238476339968,0.09659984187021814,,-1.4354880739474933
2014-01-22,-0.8139256369413037,0.09961638013443515,0.5814557093683177,,-0.7931577648864165,-0.2861823954729729,-1.0201033392222343,1.0091366231025332,-1.3426252739926143,0.2718310119578801,-0.0740507675377837,0.7076330530712618,0.5993960652857194,-0.4485599125935726,0.2537008921643128,1.438121541519857,1.05881870494694,0.9711262641629083,0.8283652861372947,0.06475771608027063,-0.5604519427932696,0.47658104785447786,-1.083220095175599,-1.0818181083882643,-1.740199068226532,-0.9319770539643878,-0.34092323523709905,0.9756526772191223,-0.0771591503272129,,-0.6033046278009541,1.8747035796573541,-1.4120833119968308,2.7154084252333908,-2.357731845722754,0.9259596021559603,0.9702212381923134,1.0605064931631698,,1.3498795862460407,-0.25694716249506644,-1.862682577437514,-1.1506968803559035,0.5672117539479363,0.8509190836398689,-1.094189791524457,2.2647871081427646,0.5359845873089074,,-1.8005850009178297
2014-01-23,-1.4847271508348698,0.7614679700151097,0.27636430760577874,,-0.9990639183062427,-0.2897879002151598,-1.4931742880001135,0.5543293990115593,-1.431024746378665,0.5478888040690639,-0.20005409013596132,0.4265021393496867,0.28697604779446323,-0.6139790888583061,0.31449978983549776,0.6899313813693815,0.8404176005018087,1.2039658521149097,1.3124333392151546,0.19064046539434978,-0.2934194203885802,0.3594693502110391,-0.7945924903451924,0.004015527528435089,-1.365509066047504,-0.6591144142169342,-0.1562662552744997,0.7939545880555718,-0.08039527626504575,,-0.3996151014664685,1.7339955061989678,-1.3914585303995415,1.9038768792471386,-2.2981107741395728,1.0871518177610924,1.4259654552859773,1.31032140204934,,1.2135205547161345,-1.048479810855581,-1.987304826967998,-0.9804391700124678,0.20927288252963464,0.7161393409476474,-0.5923799463008905,2.479865242284744,0.8662620561562397,,-1.5311872503466029
2014-01-24,-2.2813176208822865,0.6701074227488361,-1.487442129226315,,-1.011195217413374,-1.207956266969873,-1.538960679893744,1.3521346905767415,-1.5543551502172204,0.4108336378159878,-0.23206763015558685,-0.4554406498906127,-0.4886043292401162,-0.7772355398894458,-0.04595491737229011,0.07366611837800667,0.7238022122834469,0.10764585596508348,1.2080830974260088,-0.11665543555714858,0.05242156640223163,0.412344127285407,-0.572722474209024,0.6553039732540675,-1.7040249530128204,-0.04446839466034053,-0.7111963039718824,1.6284666769435496,-0.3951772953457468,,0.11091701600572441,1.2834772039063198,-1.3912504097036447,3.0032628140476647,-2.481050283213736,1.050822770223604,1.7464214261884878,1.2294956898650231,,1.3100326341769013,-0.9438242428866095,-2.2567045366770917,-0.9036435550411718,0.12571300819206097,0.6552094240497054,-0.3810794604511046,1.6307314972597007,1.5264373005088017,,
2014-01-27,-1.6059821358978004,0.5027643174092152,-1.2657789067867842,,-0.7201616492077044,-1.3081503828267025,-1.5476946898234596,1.6472761678111363,-1.34896850718122,0.6290514256811591,-0.5010243870259535,-0.9426907172239548,-0.6817926543147564,-0.1637113613573589,-0.15530507692901496,0.19912261049822927,0.3543387500202713,0.6326107678564739,1.2199033250860805,-0.42539699172957135,1.158130998244649,0.2900687340773378,-0.35395911536040703,-0.47508621271546375,-1.6004961230781318,-0.5083099439207561,-0.9114573401214059,1.8059414647006324,-0.4399536748533052,,0.30841256900822345,1.3317540878128726,-1.3235687252292834,1.619418599803311,-2.192739312195,0.7229079600447151,1.6809844643094285,0.8113851607579593,,1.3441725504391548,-1.2538608205712125,-1.8457104629170498,-0.5837174818444637,0.22232350820538624,1.1130961048305479,0.1547726612113066,1.7975562289730922,1.468676984834209,,-1.3258733231133273
2014-01-28,-0.777513347976839,0.2593856527711366,-1.625401135253956,,-0.35881194617919393,-1.5742693020795089,-1.312336844517177,1.8932137023864153,-0.7067421825924645,1.1885853544626226,-1.5401470149218515,-1.199149311244633,-0.49422987775105076,1.5279046301017365,0.1326302223315025,0.07193518095097237,0.3547099727496963,0.9335593119799702,1.031267885847007,-0.2204666291640757,0.9401881322716613,0.2639116369167028,-0.2287656833866869,-0.43218925493946353,-1.8042418246908472,-0.3006854234822547,-0.6419935723872848,1.477025796588696,-0.5434702353557364,,0.4382127156177341,1.217494471017893,-1.0539737695545783,1.953364951904015,-2.1514728304890287,0.3838318484287207,1.3557996849739846,0.7338226614668409,,1.4705039787392935,-0.8689909472229927,-2.4305815446781707,-0.3714705890917002,-0.1030707958357686,1.1399073040202443,0.14500130407052822,0.8507931797831831,1.7249365268832175,,-1.0514807426734278
2014-01-29,-1.064012688741829,0.43833305502032655,-1.853125927467439,,-0.5047410137948745,-1.2655162208149913,-1.6483105411985468,1.663260538714464,-0.8453057348212003,1.1339721268161143,-1.0715277590446604,-1.1233000185630122,-0.6104334308664985,1.5622252902719176,0.3247636752521328,-0.3675889781863992,0.0880186126307111,1.1603881573966148,1.0406035128086717,-0.6317987311164437,0.7873266547037874,-0.06799250537792975,-0.2885490988176412,0.03274705909379065,-1.4379516741361855,0.016347983358576457,-0.17321143336843262,1.590671183912644,-0.2840165195391015,,0.529900218455562,0.7317669748300307,-0.7373971981262255,1.237901001186845,-1.4177045183435955,-0.0040911412134908235,1.854463247645591,1.035979598549217,,1.332551658547005,-0.23640581069100047,-2.1708177652764094,-0.5788022907111594,0.30291072954002984,1.280825976486131,0.08106704387591471,0.13161319145689138,1.173897738595665,,-1.7043445589568351
2014-01-30,-1.1822762333859296,0.3438815685214993,-2.400324347472628,,-0.010882255242156936,-0.9403507168555679,-1.472695725648803,1.0398696735664759,-0.646625921655017,1.088178904481335,-0.6912812067748562,-1.2965080405084743,-0.6883452050775685,0.8931392075815394,0.6759491498298345,-0.4698559449395054,0.041520276127000384,1.3821031290107881,0.5169181648569326,-0.3496379647125979,1.207093328543516,-0.3724313450190899,-0.22861269459878164,-0.19784946327620062,-0.8914947033068934,1.3523134404822466,-0.7378159370067783,0.5468508991552763,-0.43792799631225476,,0.5516434365193675,0.7928636443063358,-0.6989154436834097,0.8841700416118639,-1.2967942664285808,0.10189269970901729,1.3993617908345346,0.9715499687936671,,1.1225382550568523,-0.8503988898010074,-2.15968059167259,0.6303806003894348,0.5524294533411348,1.3330254556552361,-1.7935662132061974,0.48226821914152407,1.061980625875229,,-1.4557800670860963
2014-01-31,-0.7351050383071794,0.5032911165131009,-2.6553467421314125,,-0.007976247393734906,-1.1429676153104233,-1.611125140052958,0.9530973161275321,-0.5776280532011805,0.9729441583674194,-0.2914612275784207,-1.0757500824499766,-1.0996709822597996,0.47129519069970927,0.4297263988779399,-0.897873223298244,0.28000628090601815,1.2709325242245273,,-0.2532996686830146,1.4818280025328874,-0.5595456828302086,-0.30859698056576423,0.37306579781665944,-0.42898234538710855,1.612672173551486,-0.9627781008109859,1.721624198470407,-0.5111435450530513,,1.01851891479217,0.7675385029174621,-0.5086784605264428,0.6931291078763271,-1.3424801207072765,0.16136713200553748,0.09780951937765428,0.9660161882330953,,1.0886468957596895,-0.3211004283147668,-1.6492834243645664,1.188239459723944,0.15971043463470858,1.410582913901482,-2.789698332315836,0.24480595067152108,1.2038832804687971,,-1.6430834044408356
2014-02-03,-0.9048726657859071,1.2404675080085714,-3.020098905304978,,0.20345850719316982,-1.2619391820570767,-1.7260163015126628,0.7332746590524987,-0.8543135616088288,0.8659814567194845,-0.08281808731251303,-0.7603453832446154,-0.7780069817877171,-0.258702618209277,0.5397019704401548,-0.4086552771517557,0.2724538828607741,0.7604867819562071,-0.37405243922102954,-0.42274630082458453,1.0567029066765947,-0.32796288638757676,-0.1996710610937393,0.3043033551566499,-0.4084946904530717,1.2715697849076215,-0.0018009384433192723,1.8225316236219018,-0.8842970740287187,,0.7007802324403297,0.6078659964075654,-0.3726430491537248,0.963008203841445,-1.4664288311204323,0.04331540181188653,-0.21706804968383953,0.7992920245223982,,1.645205214135657,-0.007762839731052881,-1.7602463641967678,1.74189184936617,0.21190050783101302,1.312712505168767,-2.3107940914659038,0.3245498483075738,1.2355292611805289,,-1.8037714471775141
2014-02-04,-0.8533721433381146,1.1153579983603352,-1.44371451434119,,0.14866559359247825,-0.7836020931753195,-0.987190358456416,0.3483152951619526,-0.6193164635391611,0.5745397167395662,-0.4402152983137691,-0.6848263008972258,-0.5691727292116586,0.6905397472011794,0.5305368586294831,-0.3718283370700534,0.4667662708159799,0.7097793544151989,-0.5044426906062673,-0.053512400867955535,0.706388490870792,-0.3158983840601904,-0.12739079698234088,-0.0296938456498024,-0.7487678283954817,0.567646664317028,0.178457008675105,1.8132031034565523,-1.3093635610862941,,0.6912996999911216,0.6200282474860268,-0.34791104802545786,0.7186962025284033,-1.7554926563484892,-0.10007131314825263,-0.007131871434127218,0.6975973376001776,,1.1886132333535049,0.2478481070193833,-1.5759012318513514,1.6037457896356768,0.4045080838347699,1.3191844822221799,-1.8570999139330242,0.15931731489957104,1.2953776134872739,,-1.5017082564275632
2014-02-05,-0.9518133474782329,1.3038353835761,-1.0709746159202953,,-0.0558266396051193,-0.48379005435297034,-0.6360392788392505,0.5235169714714331,-0.6494687961989029,0.4110085655223771,-0.5829410887870012,-0.7052788399061757,-0.763406833688913,0.25556523136518766,0.12416224437098868,-0.3319003343812687,0.5001582758782955,0.44720513161794706,-0.849371755842765,0.5522840231479633,0.20168813914511158,-0.14791978906192627,-0.0008693961443879883,-0.41632659042579434,-0.496065001754304,1.2631898166985125,0.7420817413849442,2.130768571825392,-1.4963666674753133,,0.6923013382090688,0.365149733927664,0.09054691111902087,0.36098260321024483,-1.6324764431990895,-0.21225797684222983,0.30203912390135185,0.7336218654721777,,1.168723944424322,0.03216623883638998,-1.5418252274677808,1.4705140200284612,0.16265402338493395,1.012935811456156,-1.8269624489146543,0.022274952282459168,0.9067238652867392,,-1.3698807743430577
